Scenario,Sector,Product_category,Product_long,Flow_category,Flow_long,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
pathway,Transportation,Oil products,Fuel oil,Supply,International marine bunkers,-20803.666428000004,-28151.391876,-29457.902328000004,-28151.391876,-23260.352748000005,-21607.67286,-20256.495384,-21417.838008,-22210.677684,-23863.357572,-23930.358108000004,-24231.86052,-24790.198320000003,-24913.032636,-25404.3699,-25705.872312,-29982.73986,-31389.751116000003,-32093.25674400001,-29011.232088000004,-29379.735036,-35711.285688,-37765.968792,-38234.972544,-36001.62134400001,-35499.117324000006,-38558.808468,-37131.338715000005,-39279.8253472,-37503.15835620001,-38146.299348219065,-38326.012778190656,-38472.113107999714,-38576.50337486459,-38629.497401435154,-38619.71250378167,-38534.08098865496,-38358.05990609392,-38076.13769425119,-37672.74285631322,-37133.6377149514,-36447.810224289446,-35609.74450289431,-34621.76308593231,-33495.9376240914,-32254.9521693352,-30931.38356567668,-29565.194261098,-28199.745840801217,-26877.134108498376,-25633.880503515724,-24497.869971319466,-23486.98378654636,-22609.360141492816,-21864.840984287668,-21247.025906232942,-20745.4188882035,-20347.32287412566,-20039.31720558213,-19808.29043856177,-19642.08184124149
pathway,Transportation,Oil products,Gas/diesel oil excl. biofuels,Final consumption,Road,101755.81404,105773.123956,107048.0786,108683.869464,117560.44047600002,92157.570588,99145.765382,98869.12428,96090.685386,96066.629638,102561.681598,105568.650098,114288.858748,118173.86205,123189.485508,128662.168178,142710.72501000002,162147.76939400003,175270.179928,175234.096306,180827.057716,207192.15752400004,227038.14962400004,223429.78742400004,243191.584406,262015.207216,261113.116666,241294.03033680003,234986.9021024,236612.6484416,240670.314518618,241485.02846470644,242002.2611922611,242150.3816151823,241843.7160830169,240981.6111674148,239448.55274881548,237116.0454323849,233847.1249320416,229504.43141014173,223962.5725362123,217124.8799703495,208943.4870923949,199439.9932897639,188722.2490983816,176991.81705743316,164537.40045949136,151712.48423830015,138899.97899790973,126470.99600834024,114746.90587217233,103972.50617861404,94304.19155000264,85812.46535314193,78494.85227580839,72294.08832965582,67117.06380605543,62851.49888243011,59378.920155390646,56583.71303439706,54358.73000834955
pathway,Transportation,Oil products,Motor gasoline excl. biofuels,Final consumption,Road,82756.2176,85892.242688,96494.994176,106239.072128,112050.674176,110756.4416,114850.69657600002,118160.94528,122056.087552,123064.09561600002,126710.347008,131041.04832000002,136417.091328,141457.131648,149819.865216,158717.714176,168212.901248,184863.70112,199436.26214400004,211719.02707200003,220803.54419200003,237018.78502400004,256656.275456,268640.37132800004,278222.670208,297586.380672,296702.81804800004,303454.29428160004,283744.3504922,283160.7902682,288016.7095970285,288991.69992969395,289610.6863991477,289787.94613688975,289420.9511558188,288389.2467612998,286554.59406544,283763.21913524537,279851.2130852831,274654.1936628102,268022.1004563305,259839.24783491372,250048.3525126461,238675.2630637693,225849.04715725456,211810.9201645541,196906.3811661961,181558.45519421552,166225.3817804337,151351.27987279557,137320.7424099925,124426.72532346964,112856.39031039906,102694.11066693476,93936.92411963105,86516.30129653424,80320.81527752557,75216.09774585832,71060.36835821433,67715.2679903479,65052.57030221293
pathway,Transportation,Oil products,Motor gasoline excl. biofuels,Transformation processes,BKB/peat briquette plants,124868.554496,122043.643008,129510.369408,133007.28627200003,135247.304192,123624.100096,138184.216576,131576.163712,142452.695168,145215.38393600003,146434.94924800002,144269.59859200002,139316.67008,156801.2544,169308.02112000002,166756.88960000002,149645.6416,187290.38720000003,180918.780672,189107.29062400004,199983.82208,208010.55296000003,212839.03603200003,196499.34976,234791.21164800003,262455.43296,295221.917312,296982.5480636001,290397.0064908,282396.32026360004,287239.12970998994,288033.19051555364,288422.8600454013,288309.80757991545,287575.8618138113,286081.3199083527,283664.5236184997,280143.6344753841,275321.8048513893,268997.0914495516,260978.3114579617,251107.35977940037,239287.071594656,225511.50995857432,209893.00202909915,192678.3421894742,174246.7053195996,155085.00034149102,135742.3461229802,116771.99456559334,98673.3230315711,81846.30321885995,66566.3033470902,52980.55952734188,41122.08506325401,30933.96588557808,22297.0066126008,15055.496720045136,9038.195898864704,4073.620098200296,0.0
pathway,Transportation,Oil products,Kerosene type jet fuel excl. biofuels,Transformation processes,BKB/peat briquette plants,29882.239056,28754.841148000003,33214.87682800001,34280.329796000005,34540.498544,33710.436348,37873.136316,35965.232164,31480.41850800001,35853.731272000005,39558.038684,35506.839608,35296.226812,38752.754464,39595.205648,47833.882668000006,45715.36572,39781.04046800001,41193.38510000001,37538.63364,34354.663724000005,35903.28722400001,37724.46846,35147.558956,45702.976732,45492.36393600001,52913.367748,53529.56989980001,56636.914202800006,50088.1951468,50947.15670969544,51087.99803705541,51157.11311417665,51137.0611745912,51006.88235807731,50741.79778988674,50313.1343990776,49688.63977986299,48833.399375364,47711.594817772304,46289.31630974112,44538.520996619096,42441.97490587599,39998.62501080384,37228.39460431992,34175.05722149547,30905.866519748808,27507.184775620488,24076.40834677223,20711.66666060985,17501.533501481757,14516.951226006606,11806.761466076749,9397.079261213756,7293.760129625418,5486.70931156253,3954.785307963495,2670.3699858472605,1603.0907185149156,722.5316471621289,0.0
pathway,Transportation,Oil products,Kerosene type jet fuel excl. biofuels,Supply,International aviation bunkers,-18806.483784000004,-21284.281384,-22163.899532,-22597.514112,-22424.068280000003,-22312.567388000003,-20627.66502,-21730.284952,-21259.503408000004,-21036.501624000004,-22969.183752,-21693.117988000005,-22064.787628000005,-21742.67394,-22510.791196,-21358.615312,-21259.503408000004,-21965.675724000004,-23576.244164000003,-23155.018572,-24208.082552,-24889.476892,-25781.484028000003,-23155.018572,-28420.338472,-32682.150344000005,-33735.214324,-39164.4410908,-42386.6196458,-42527.12076980001,-43256.4176034114,-43460.20563288262,-43625.87771605186,-43744.25221251397,-43804.34537444553,-43793.24968164341,-43696.14687896993,-43496.54582763962,-43176.85702071697,-42719.42298734933,-42108.09875602565,-41330.39709565848,-40380.06321155486,-39259.73076812706,-37983.08854704573,-36575.85937965862,-35074.98413815791,-33525.778681956064,-31977.41335967131,-30477.62317301631,-29067.822011620374,-27779.63031748034,-26633.32475953095,-25638.13373084113,-24793.87800674533,-24093.29977308589,-23524.49695301112,-23073.071579503467,-22723.805148673164,-22461.829793722627,-22273.355718443847
pathway,Transportation,Oil products,Kerosene type jet fuel excl. biofuels,Final consumption,Domestic aviation,6268.827928000001,7098.8901240000005,7383.836848,7532.504704000001,7470.559764,7433.3928,6875.88834,7247.55798,7086.501136000001,7012.167208,7656.394584000001,7235.168992000001,7359.058872000001,7247.55798,7507.726728000001,7123.668100000001,7086.501136000001,7321.891908,7854.618392000001,7718.339524000001,8065.231188000001,8300.62196,8597.957672,8870.515408000001,9477.57582,10889.920452000002,10778.41956,11024.327082800002,10218.548414400002,10175.9064066,10350.41284360124,10385.45092342559,10407.6953463704,10414.06550270177,10400.876859685432,10363.800655215318,10297.869019327443,10197.55580149638,10056.970632946866,9870.206133574347,9631.86960511268,9337.803670575382,8985.949749197895,8577.23675727538,8116.30298006733,7611.816937821219,7076.194778633302,6524.638688969996,5973.61635343976,5439.088007368274,4934.874708907886,4471.504370969213,4055.702995099004,3690.5026916542975,3375.797005863215,3109.123208071539,2886.476965937813,2703.029505626745,2553.685688427449,2433.4733234603536,2337.7843601760374
pathway,Residential,Biofuels and Waste,Primary solid biofuels,Final consumption,Residential,5.5556,5.5556,0.0,0.0,3.61114,1.6666800000000002,6.111160000000001,2.22224,0.8333400000000001,0.8333400000000001,0.8333400000000001,0.8333400000000001,0.8333400000000001,0.8333400000000001,1.11112,1.11112,1.11112,1.11112,1.11112,1.11112,1.11112,1.11112,1.11112,1.3889,1.3889,1.3889,1.3889,1.3944556,1.4194558000000002,1.4444560000000002,1.4561980642237644,1.4620062129694011,1.4658506484070737,1.4672603006053837,1.465673508467701,1.4604332876576576,1.4507902598035207,1.4359180338931354,1.4149468199741142,1.3870211366712288,1.3513856585559572,1.3074984185475265,1.2551620853494732,1.1946527269864342,1.126814742904371,1.0530864292685111,0.9754291024012688,0.8961557202018839,0.8176861413187672,0.7422819621574235,0.6718210040105106,0.6076561665005591,0.5505739687524243,0.5008392227554392,0.4582950926509431,0.4224849612744236,0.3927697917429354,0.3684256239553394,0.348715656751983,0.3329379354078698,0.3204529573236006
pathway,Residential,Biofuels and Waste,Charcoal,Final consumption,Residential,136.88998400000003,136.88998400000003,94.111864,68.44499200000001,145.44560800000002,119.778736,42.77812,42.77812,51.33374400000001,51.33374400000001,51.33374400000001,51.33374400000001,59.889368000000005,59.889368000000005,59.889368000000005,59.889368000000005,59.889368000000005,68.44499200000001,68.44499200000001,68.44499200000001,68.44499200000001,77.00061600000001,77.00061600000001,77.00061600000001,77.00061600000001,85.55624,85.55624,85.889576,87.4479218,88.92015580000002,89.6429927574364,90.44988832547116,91.25678389350593,92.06367946154066,92.8705750295754,93.67747059761015,94.48436616564491,95.29126173367966,96.09815730171442,96.90505286974916,97.71194843778392,98.51884400581868,99.32573957385344,100.13263514188816,100.93953070992292,101.74642627795768,102.55332184599244,103.3602174140272,104.16711298206194,104.97400855009668,105.78090411813145,106.5877996861662,107.39469525420094,108.2015908222357,109.00848639027043,109.8153819583052,110.62227752633996,111.4291730943747,112.23606866240944,113.0429642304442,113.84985979847896
pathway,Residential,Electricity and Heat,Electricity,Final consumption,Residential,28959.231699778004,29876.238994111,33984.271746999,38471.30790689,40538.324387334,42154.337384779006,43257.34604211101,45340.362928335,50977.407704888006,53638.428909554,56063.448504,61340.49055333201,65460.523902224006,70373.56285899901,73365.586836666,78304.62659866802,86028.68807122101,89903.71950178001,96687.77375989102,100832.806642111,108627.869266002,109261.873837998,120464.96398978002,125679.005687891,135909.08712511,144514.15586788702,143661.149029998,143474.14756177602,130429.04320177602,128505.027934777,130969.51889405794,133358.85734614125,135748.19579822454,138137.53425030783,140526.87270239112,142916.21115447444,145305.54960655773,147694.88805864102,150084.22651072431,152473.56496280764,154862.90341489093,157252.24186697422,159641.5803190575,162030.9187711408,164420.2572232241,166809.5956753074,169198.9341273907,171588.272579474,173977.61103155732,176366.9494836406,178756.2879357239,181145.6263878072,183534.96483989048,185924.30329197377,188313.6417440571,190702.9801961404,193092.31864822368,195481.657100307,197870.9955523903,200260.3340044736,202649.67245655687
